time,theta,theta_error,omega,torque
6.5,-0.1394911983792384,-0.1394911983792384,-0.09029326379667402,-0.75
6.550000000000001,-0.15121966088423822,-0.15121966088423822,-0.3806189545712599,1.5
6.6000000000000005,-0.16656269273924496,-0.16656269273924496,-0.2356551121764657,1.5
6.65,-0.1749806746970819,-0.1749806746970819,-0.10248633171971691,1.5
6.7,-0.17689900877949638,-0.17689900877949638,0.025385024145908847,3.0
6.75,-0.16490287987788532,-0.16490287987788532,0.4562058577605589,3.0
6.800000000000001,-0.13092792194143676,-0.13092792194143676,0.9081044681448021,-3.0
6.8500000000000005,-0.10347194896288503,-0.10347194896288503,0.19493430647964027,-1.5
6.9,-0.10372380196121211,-0.10372380196121211,-0.20486832914344827,0.75
6.95,-0.11282294395823111,-0.11282294395823111,-0.16060254279986394,0.75
7.0,-0.11991609941037762,-0.11991609941037762,-0.12429678804240799,0.75
7.050000000000001,-0.12535481361188472,-0.12535481361188472,-0.09415164569890007,-0.75
7.1000000000000005,-0.1369328788502857,-0.1369328788502857,-0.370730177560828,1.5
7.15,-0.15143052647430943,-0.15143052647430943,-0.21160322801561157,0.75
7.2,-0.16203232979985405,-0.16203232979985405,-0.21418693192905924,1.5
7.25,-0.1692597012549797,-0.1692597012549797,-0.07614071044726337,3.0
7.300000000000001,-0.1621891728377305,-0.1621891728377305,0.35990933501411904,3.0
7.3500000000000005,-0.1329959284004758,-0.1329959284004758,0.8123560587150538,-3.0
7.4,-0.11041073526587564,-0.11041073526587564,0.09505723303299551,-0.75
7.45,-0.11209840182050623,-0.11209840182050623,-0.16272242916476098,0.75
7.5,-0.11928056977803347,-0.11928056977803347,-0.12575231131950287,0.75
7.550000000000001,-0.12477703773657778,-0.12477703773657778,-0.09501601840853516,-0.75
7.6000000000000005,-0.13638451789884298,-0.13638451789884298,-0.37104757647984643,1.5
7.65,-0.15088478824324447,-0.15088478824324447,-0.21139159206941321,0.75
7.7,-0.16146267082352406,-0.16146267082352406,-0.21343825379081338,1.5
7.75,-0.16863852782993094,-0.16863852782993094,-0.07482084466356609,3.0
7.800000000000001,-0.16148649052791164,-0.16148649052791164,0.3618628610383394,3.0
7.8500000000000005,-0.132177819582326,-0.132177819582326,0.8150385404210232,-3.0
7.9,-0.10943760403266056,-0.10943760403266056,0.09860093043759477,-0.75
7.95,-0.11092306894871395,-0.11092306894871395,-0.1581455642424648,0.75
8.0,-0.11784609310656524,-0.11784609310656524,-0.1199219027381859,0.75
